fid,username,score,wallet,eligible,reason
"537646","mekura","0.17","0x5f0614fa77a9bf446b117af597ec4ff59baeae96","false","score_below_min"
"850094","moman852","0.01","","false","score_below_min"
"843927","thepdubs","0.04","","false","score_below_min"
"790532","0xsakura","0.02","0xe9475e47aab05701174ec74dd77b95c2925915e4","false","score_below_min"
"743951","hyperez","0.04","0xe024eee447a3334ed6da04bc163ef7ab8e131f91","false","score_below_min"
"843863","bonin240sx","0.02","","false","score_below_min"
"808079","cryptosmemes","0.01","0x109ddc351624c188872ac5b5f7aef2f40b61cd7a","false","score_below_min"
"841621","holydaddybobo","0.06","","false","score_below_min"
"838983","gotsikaa","0.02","0x31e8797273df65c64b7fe00ea08fddbdc04eedab","false","score_below_min"
"790547","wilkinsonkate","0.2","0x214fe6e55df096ed486db43f7692b26fc12c9d0d","false","score_below_min"
"840360","brent00","0.03","0xc0b97ad0e0ec7e9770e06455cbd94c7cc5a06715","false","score_below_min"
"842334","tdunn","0.19","0x568c2b6f32e185fdaa0ddaa1ba0b5969d76c54e6","false","score_below_min"
"841877","wnewton","0.19","0xeb05e6c3e14380619378252ab3a02ef71599d7e1","false","score_below_min"
"841814","daviscooper","0.19","0x334451cbf23c0b883c5769c4527314ee826e8f8e","false","score_below_min"
"838676","michael61","0.19","0xdb7d76c23bb45ec0c719aee4ed1df3d04eddb017","false","score_below_min"
"746504","jajar","0.04","0x99b4f46c55d24689b8663963b6e2949d67f34dae","false","score_below_min"
"746979","killauir","0.09","0xff5810d5ff3bf6b9ed31e0d25ffd9830b7bf3e60","false","score_below_min"
"820181","salih89","0.04","0x1ca3f3d6921fd16a680f82b3bf753a8b3865ecb5","false","score_below_min"
"848044","rac00n","0","0x068c74520209735884af113b1346479c0ed189b8","false","score_below_min"
"828589","oyltke","0.01","0xcdb6cf1c514f6e61d8c3674f4d9283bf1a1f42c0","false","score_below_min"
"779706","novaewt","0.15","0x4f6e1c9d77642dae8180d4f19f2a6c333686e282","false","score_below_min"
"856373","mefy","0.01","","false","score_below_min"
"856529","dislexiyiya","0.01","","false","score_below_min"
"768416","ufologist","0.03","0x1f046bf42c45fe6587fada321385230fdda9a077","false","score_below_min"
"856462","aqwa","0.01","","false","score_below_min"
"869837","elizabethhenders","0.07","0xc37881871ea0df44f51f3df6ae9e688667e84f7d","false","score_below_min"
"843288","srobinson","0.35","","false","score_below_min"
"829709","rsysoev","0.01","0xa6e00959aac08c25eff204fbb681559402c5a2b0","false","score_below_min"
"796989","soohyounkyeong","0.05","0x80b2600b02a8a7d077ac3f5c35920846930cc86a","false","score_below_min"
"843116","cfranklin","0.26","","false","score_below_min"
"813599","x93","0.32","0xccbe62e95aefb5ebcc2b3cc0edbb3644d2d5ee5d","false","score_below_min"
"840561","bellkimberly","0.02","0xba8ab8434eaaab5b7b2ef40d828cf010747b8789","false","score_below_min"
"776501","wertymine","0.05","","false","score_below_min"
"840523","markwhite","0.28","","false","score_below_min"
"674411","slatham","0.02","0xd5476e5e2f205a2b113940063de05e1b6481e5cb","false","score_below_min"
"842593","bradjones","0.02","0x0422ce6bb523cd497f749dd8d8f9605f4d5a5187","false","score_below_min"
"845768","skygazer","0.01","0x321c90d89c184c616966da19a9528c333d694c3b","false","score_below_min"
"841062","johnmedina","0.02","0x8188c44cf241c15c9a190eec23813d05427c8701","false","score_below_min"
"393552","drizzler","0.34","0x0598067472e2214fdfdcf645c9f34599124043bb","false","score_below_min"
"819761","fertify","0.04","","false","score_below_min"
"819879","farmique","0.04","","false","score_below_min"
"841793","maciaskari","0.02","0x4a672438d679d1a2de7fdc26f8af07f9753aeebd","false","score_below_min"
"840958","mcdonaldjohn","0.02","0xbb713502215763a337d46f0b8abe3a6badb5fdbf","false","score_below_min"
"838021","pixelprowler","0.03","0x1c471252e83cf3f52c8283da4d75a71355c3f845","false","score_below_min"
"840778","marie50","0.21","0xee51e774d0ce2aac35593a408d14eb8ca6346f7d","false","score_below_min"
"839720","loriaustin","0.02","","false","score_below_min"
"717645","mr-plenty","0.13","0xae3d07405458fb569f34bb64140e1b8324e1fdeb","false","score_below_min"
"857454","fenjorgry","0.01","0x66d22a270bad8239cfa7ccb81b5fe86d0c8bed31","false","score_below_min"
"845475","techjunkie","0","0xbf15e46a77e1e77f77857afd0c689ac9e4d9c4dc","false","score_below_min"
"842143","johnsonsteven","0.02","0xe60fddf6d1f13edba01a3a2a864b1ea71a8b92fd","false","score_below_min"
"824213","angelasuna","0.09","0xf683decac2df9336a6da83f63756d4447f004fc2","false","score_below_min"
"840478","luis40","0.04","0x004df9e19a760d55172af1f2b0e98fff106d9f2f","false","score_below_min"
"836662","novanewt","0.04","0x2413560168e8d5e490f2d25835ea32ec7c2f02e5","false","score_below_min"
"828890","theiatapir","0.01","0x47ba79e49213d84c2acc49a11ff5b035d7191766","false","score_below_min"
"707232","hayt","0.05","0xbfef32859ab7232965ebcd8ac978dca706de91b5","false","score_below_min"
"816692","gregory77","0.32","0x7258b359340f9a7636a346655cbfcfe1a45c5d02","false","score_below_min"
"755081","giege-rich","0.06","0xc7e45db1837df36678d2bd0418ea0a2b4b102e72","false","score_below_min"
"825785","santapa","0.13","0x25e35562ad7e0919c14621811df76c8800f99527","false","score_below_min"
"808842","tr4nquil13","0","0x0bda6caa5f1ef625adcaa89349e32f6762b01877","false","score_below_min"
"663898","peterspetersov","0.33","0x9008668cde6d23d49dc3f56b6659ad4443c20451","false","score_below_min"
"851964","warpcastenjoyer","0.1","0x44a57a1cf44e14aa5dc9bccd6f2a1f7710fc590a","false","score_below_min"
"809894","hulio","0.31","0xd33e3906aeee31c39dcf19a0da8f9f0b98044678","false","score_below_min"
"851590","crazyyamato","0","0x458857f1a3bb99beaf6bd317e71e48079821c381","false","score_below_min"
"835796","venusvole","0.01","0xc9b1d2160e66e83c7bffc4126c99670a3b6d7366","false","score_below_min"
"747434","zxccursed","0.05","0xd0398cf2404cf9d80a0d6790bcf32e167ce80c30","false","score_below_min"
"576569","sergejeth","0.08","0x41c19496cd678a2808e71da6745fc587ff8ec7de","false","score_below_min"
"852689","magicfanatic186","0.12","0xa96269140b70f41b7da1dfb684150b8b4c10a315","false","score_below_min"
"640154","freebang","0.03","0xfbe555800691545e10ad64f50d630de9f776dade","false","score_below_min"
"873698","warrenamymy","0.05","0x70c9d272f637d71fc8f3eb425ed5b04c917449ba","false","score_below_min"
"852960","kasiko","0.01","","false","score_below_min"
"825930","byrruffre","0.14","0x5008146c31d7936a35f97fcbf3c8fe0891ef758d","false","score_below_min"
"600922","dissonance","0.17","0x8f850911c5dc7bfa8f7c76a7009822469bb23712","false","score_below_min"
"804088","kourtzuma","0.55","0xd02c1c12bd708f76b0932d173b052df1ddd86423","false","score_below_min"
"873656","tialor","0.05","0x1955e6f33e92d294295134eb193f7f1dbe8167ba","false","score_below_min"
"663105","qaneieb","0","0x3f7c03c95f9d3ce607fd355fdd87ca0b0347b308","false","score_below_min"
"804097","xavisimons","0.44","0xfdcca03b82b32a37004b88f707c57c8cd618ff55","false","score_below_min"
"853415","franklindollar","0.04","0x2d6afa2ed7b421757ec571e67b4f0b86c15b055b","false","score_below_min"
"854660","supanicka","0.05","0x7dd29e371397df64e33b5f1dff0c7a9b459a032d","false","score_below_min"
"739106","sommerskimberlee","0.15","0x3d2f08320811265ff59c3c671506625d7ab36b33","false","score_below_min"
"798489","welirlo","0","0xfde7f4f6423914716202a31f9fbb56df8ed1d220","false","score_below_min"
"754574","kolyada","0.31","0x14d12482af61b1155b020866cd092e8fe35383a4","false","score_below_min"
"746390","solanahunterx","0.03","0xa6652c6056bd89e4b9dd496227e7ec8648847074","false","score_below_min"
"648434","kevinyoung","0","0x52b0a7046ca28254f3f234a7ff35cc4e0dc00d47","false","score_below_min"
"864571","1smoll","0.13","","false","score_below_min"
"733993","kinamillberg","0.14","0xd1d01c36ec1f7964d2079e03a647c16a89099f6a","false","score_below_min"
"747150","ogbudapesht","0.03","0x9fba66516aad14f9cd198afa937633eb4f10dce4","false","score_below_min"
"648982","j14064005","0","0xcde77711f043b3248fe1f6e37f730752dca906a9","false","score_below_min"
"841176","avilacaleb","0.19","0x812f8c153a460d1eba6c3d3bbbcbd5d323da2ff9","false","score_below_min"
"746412","ethairdrophunter","0.11","0xa309d9c861e2f804d0501454f89f1173c8ed1def","false","score_below_min"
"853161","setsunayuki","0.01","","false","score_below_min"
"777991","starcollision","0.03","0xe4c3d8ad4ed317fba4189dc0a3bf77855cce7d86","false","score_below_min"
"746631","applepicker3","0.11","0x978264fb5ba40b8459c62dade4e26897a338a636","false","score_below_min"
"846252","donnaleach","0.01","0xf843a200bf7fd3da0f67748ac59570ff24bdf2fa","false","score_below_min"
"852850","oike","0.04","","false","score_below_min"
"852904","wundler","0.01","","false","score_below_min"
"852617","xetazeus","0.01","","false","score_below_min"
"586124","bannybaks","0.31","0x5e3a23d32d55ee10494205b3cf479eaeb88cda47","false","score_below_min"
"631343","dana7","0.39","0x48a2b12d327b4ee3cc166e69b8b0fad9e8ba062d","false","score_below_min"
"856880","cryp7omaxxx","0.13","0x112e1d86916fa178fcb671c6533f28479f2d20ed","false","score_below_min"
"573790","panteraxyz","0.3","0xacfea5dd8fb15d893fef331391c8df21df719603","false","score_below_min"
"852541","jemsk","0.01","","false","score_below_min"
"852088","anims","0.02","","false","score_below_min"
"699098","zaronnerese","0.25","0x954c32cc4bd2f3a1a8694603aad772c42c0aed8b","false","score_below_min"
"698429","mediacritic","0.09","0xb0eb6ef44d9580b01cca99c803ef71b5fae8ac69","false","score_below_min"
"853311","elominus25","0.06","0xfd06838b835c6a0a1ce9fb3ba89146affc2919ef","false","score_below_min"
"855233","warpcasttopg","0.07","0xf493815e3c6c495152dfed2f39baa861cefd199d","false","score_below_min"
"852495","captainerfeye","0.01","","false","score_below_min"
"747512","erikovich","0.05","0xd17be8b6b30464afa42d454ecb2a271cc1c6c94f","false","score_below_min"
"486557","parkdaeun","0.27","0x2a1944115ea177bde9afe7c83f55d30631c2ff81","false","score_below_min"
"852631","krye","0.02","","false","score_below_min"
"670512","saonni","0","0x3e5a292208c977cdb310eb3ecbcef2ca95facde1","false","score_below_min"
"850966","dewajac","0.01","","false","score_below_min"
"750919","chapathedog","0.04","0xffda8f015c744eacdc3518fa202f1c4de4b45da0","false","score_below_min"
"770977","syntheticox","0.02","0xdeb136ecfa7e8d04d103ddf4d3573fcbdc042fae","false","score_below_min"
"747196","ramzes666","0.03","0xd5d8904570a51d1cb35adb6c1932ed12ccf0a4b0","false","score_below_min"
"853174","immrthomas","0.01","","false","score_below_min"
"781186","juliyaa","0.01","0x88dbaa1079f52550e64a551d4578f2fe858c8c1c","false","score_below_min"
"844062","legacy653","0.02","","false","score_below_min"
"856646","kathfishing","0","","false","score_below_min"
"849813","chieflouie","0.03","","false","score_below_min"
"852622","marcopolio","0.01","","false","score_below_min"
"785920","fusicon","0.14","0xfb2968116129e1207d10b60cbf141bb4349fcc68","false","score_below_min"
"832021","soder","0.21","","false","score_below_min"
"859425","killerkirby","0.03","0x94a92dbc77ba49f6d5536f32c6e27414b21df06e","false","score_below_min"
"844059","wildcat5","0.02","","false","score_below_min"
"481204","begahvili","0.04","0xc35fd5b0fb15c9968f9085e706c579d56c42f4bb","false","score_below_min"
"660657","ponkymeme","0","0x60e675893c9e68902fe98bac1e1bbc3612b2ea57","false","score_below_min"
"750527","klaxxxer","0.09","0x37fdc4a5d521f7bcc27c6adc8a9e4604ec32cb3c","false","score_below_min"
"782711","pogogoli","0.15","0x57d60e0de76011da1941238900b0de1c56634e11","false","score_below_min"
"843979","lunnaria","0.02","","false","score_below_min"
"842403","sullythesavage","0.03","","false","score_below_min"
"755209","jakiri","0.06","0xf5709c7bb48fae83a3956a4ce2308e10f882cc48","false","score_below_min"
"841594","dabster3ktv","0.02","","false","score_below_min"
"838957","kurdivaar","0.03","0x58672d723085e2b93ff8b66eae4562e06065ff93","false","score_below_min"
"843528","grinza","0","0x2f0d564cb40f2a82b73617d977f91ecf1fe42a33","false","score_below_min"
"750847","maybachamg","0.06","0x3e857777f9285154c09efa86a6e1b7860c17560e","false","score_below_min"
"849835","spoleklek","0.03","","false","score_below_min"
"841032","supasit","0.1","","false","score_below_min"
"481223","sheroza","0.02","0x41e5a63d48b9bf2a1f720ff6f9b9e821ade990f1","false","score_below_min"
"842398","deadrise93","0.02","","false","score_below_min"
"746601","darkproject","0.04","0xbc0dd7d360553d0fda484c4ba783d797296c173c","false","score_below_min"
"854416","ragrylorshi9","0.04","","false","score_below_min"
"860877","proto5567","0.03","0xb5a4beaa061a0ba2e8fe3e15294834f228a7838a","false","score_below_min"
"295081","electron","0.8","0xd6f40e3b82f89b6d20ef3b3f873fd9cf41f8abb3","true","eligible"
"842780","coachgrizzly","0.02","","false","score_below_min"
"838994","miqaiaanalysis","0.03","0x5529be8fb0c2195dc42c1654d48e993e85c25c62","false","score_below_min"
"840959","zer0time","0.02","","false","score_below_min"
"842390","rem1gh","0.04","0xa4d6562d90b3602d73ac11ae8d8c3ed90c2fc148","false","score_below_min"
"735581","vorteabond","0.15","0x68c24ccef27ac5504be6a69f07b246d6a94e4522","false","score_below_min"
"842393","commi5os","0.01","0x985afab583d8b0d26cb62d4ac9a4a74a2240cbaa","false","score_below_min"
"755182","valixchat","0.06","0xd2ff20a46223d6e8c5fd123edf9dd1fe3e3048b4","false","score_below_min"
"849777","galaxybals","0.01","","false","score_below_min"
"849793","beefstick","0.01","","false","score_below_min"
"840172","ghostmann","0.04","0xc70bfe8959c369f1146faf21027749fb8bae806f","false","score_below_min"
"841027","all0utw4r","0.02","","false","score_below_min"
"844052","haloracer","0.03","","false","score_below_min"
"818398","goofyrd","0.13","0x8b5e5cc20cbd82154c2b7909404bc5b6af64eeca","false","score_below_min"
"750893","gemfindersol","0.05","0xb0e495e6c222aeeefcbedcac66b2abdb84c2062d","false","score_below_min"
"841307","liontail","0.02","","false","score_below_min"
"850104","thejackal","0.01","","false","score_below_min"
"842402","srrampage66","0.02","","false","score_below_min"
"843851","sunconspiracies","0.04","","false","score_below_min"
"840991","dorimos","0.02","","false","score_below_min"
"849775","daugs2287","0.02","","false","score_below_min"
"849794","coconutman21","0.02","","false","score_below_min"
"843903","doomiverse","0.02","","false","score_below_min"
"838961","asxabm3d3a","0.05","0x99ed1dff888abd1a69666437d27f4de53f3911d5","false","score_below_min"
"840984","metalplant","0.03","","false","score_below_min"
"850108","wienerwank","0.02","","false","score_below_min"
"849849","chefboyardamn","0.01","","false","score_below_min"
"843867","ninjaspawn","0.02","","false","score_below_min"
"843889","pandagamergold","0.02","","false","score_below_min"
"826263","centia","0.15","0x290e689a17ef06ee0b41bd9ae32b7fd05dfc1a72","false","score_below_min"
"844053","womanofjupiter","0.02","","false","score_below_min"
"750548","m0nesy","0.05","0x63a8eb090c84d3c0100fadb5496d6d046e6ac643","false","score_below_min"
"849797","ganjimayne","0.01","","false","score_below_min"
"809945","bl1tz13","0","0x039b736b487dac3287c6484b34036666ce5bf447","false","score_below_min"
"814862","dilmah","0.01","0xfc6534a4226c125e0844c4b4851ea11de6b081f5","false","score_below_min"
"809525","l0g1cal17","0.01","0xc6308311f710b3b584ab51fa747872c1c81df61a","false","score_below_min"
"835194","pisjawn21","0.21","","false","score_below_min"
"808307","tr4nquil20","0.01","0x10d7f47a65807ba0f90eed3fe6f19a8362030ff0","false","score_below_min"
"810761","q1uiver14","0.25","0x692a93bbab06129350f4cd0fb0720c1a09991bc6","false","score_below_min"
"807064","p1lot22","0.04","0x2b17981fcf689d98ffe1c7d20acd73494af8bf77","false","score_below_min"
"665974","deento","0.01","0x4f20aeef8f97cfdec098af4159d6469d4733b201","false","score_below_min"
"854639","richgoat","0.04","0xd5c09f565f32af29d36af81562efdbbf283cffe8","false","score_below_min"
"807053","k1netic14","0.05","0xda6f24268c8452d365693c587a94883c602fc268","false","score_below_min"
"806705","p4rallel12","0.04","0xcde158d0e5efb1707fa74d58ab7ec41b4c6fa25c","false","score_below_min"
"808364","g4mer15","0.4","0x13b902e0cd9af2eb328ad381f841d246cf2b045a","false","score_below_min"
"811960","t4ctical23","0","0x4af6da3939904f05e5371ac81e43e6241e75ea20","false","score_below_min"
"810728","p1nacle23","0.01","0x122ef75540799679cd757f38a5a31e9dd4fc2296","false","score_below_min"
"811558","g4mer19","0.04","0xc704320b23fe5382f1699f3e775d09596e120311","false","score_below_min"
"806853","l1ght11","0.01","0x2dc48d33a6c422ea0f04cb09147a0784bc0ea95b","false","score_below_min"
"805904","q1untum5","0","0x421da5cf665ebe1716ce33920dd37f717d6d69e5","false","score_below_min"
"812141","bl1zz242","0.05","0xbd1345232efa94e542665fef05cbe6630fc3dd54","false","score_below_min"
"807111","q1ntesential","0.01","0x2bae801d9d771b69c25afb2865be0e635634dc86","false","score_below_min"
"860720","nobodyyyy","0.03","0x5f6857a8920bbf3a77e436e71525ad1e2bfb120f","false","score_below_min"
"807035","g4mer13","0.01","0xfc5d953f26a14ad80da8f8d58a7668686551caaa","false","score_below_min"
"803993","v1nyl8","0.24","0x263ead366c4f0c3aae865c9d33348ac5b429284f","false","score_below_min"
"808817","g0dlike23","0","0x67cd597ea9c2190025d99e51147fd1ae9e33a13a","false","score_below_min"
"861413","veriiifyy","0.03","0xbb70b4bf134a2bc3b7ed307a6018fb1cd961705f","false","score_below_min"
"806103","p1erce15","0.05","0xa4ff5b4ec031fff61958dfd0af688c26346b0c36","false","score_below_min"
"804596","bl4st21","0.04","0xfce1aa2b697d9e8e1956e345a0d0dace831e68ad","false","score_below_min"
"809971","bl4de19","0.04","0x4970b00580610d875b4294e37f0381f13218bfad","false","score_below_min"
"807118","c4ptain22","0","0xcf21e0cd09c3d68aa3a1b948859ea4a80bd5b1ac","false","score_below_min"
"809505","bl1tz12","0.38","0xa474986fac3a904bb4e998161b2b5357f88e8b4c","false","score_below_min"
"805477","v4nguard18","0.01","0x20acce6f4261196d526daeb6a3ac7588787ee899","false","score_below_min"
"805881","t0rque13","0.4","0xae484a0dfacbaf2c181b93bb6e51faeb824e687f","false","score_below_min"
"614181","qcacoqcqa","0.34","0x766222fa1fee81ad7b5e2710a1bbdb8509d105c8","false","score_below_min"
